Date,Open,High,Low,Close,Volume,MA_5,Lag_Close,Lead_Close,Volatility_5
2019-04-09,47.922542062910146,48.5277935030408,47.661778660948016,47.72637176513672,143072800,47.254608154296875,47.86990737915039,47.99430465698242,0.5200810529174646
2019-04-10,47.5301980351387,48.02301472919259,47.41058307694635,47.99430465698242,86781200,47.50675582885742,47.72637176513672,47.59479141235352,0.5098311590991449
2019-04-11,48.04933044635173,48.08521347387526,47.47278546841466,47.59479141235352,83603200,47.66273422241211,47.99430465698242,47.575653076171875,0.33434636022027475
2019-04-12,47.654599387904355,47.879476097016486,46.93930426252386,47.575653076171875,111042800,47.75220565795898,47.59479141235352,47.66178131103515,0.1796406617207049
2019-04-15,47.50628330565392,47.8101063603956,47.36992048371341,47.66178131103515,70146400,47.71058044433594,47.575653076171875,47.66656494140625,0.16936841845011366
2019-04-16,47.71680483432811,48.173731239669145,47.50149570083902,47.66656494140625,102785600,47.69861907958985,47.66178131103515,48.59476852416992,0.17008473779688907
2019-04-17,47.73593044832593,48.654575996424214,47.51344840371201,48.59476852416992,115627200,47.818711853027345,47.66656494140625,48.769405364990234,0.4356769925384494
2019-04-18,48.59237393282901,48.83878042671001,48.44883818950445,48.769405364990234,96783200,48.05363464355469,48.59476852416992,48.929691314697266,0.5781418445546901
2019-04-22,48.52300121344138,49.02777645010352,48.40577724792963,48.929691314697266,77758000,48.324442291259764,48.769405364990234,49.63542175292969,0.614271310521315
2019-04-23,48.90576978194872,49.70001485209425,48.77897821899976,49.63542175292969,93292000,48.71917037963867,48.929691314697266,49.55886459350586,0.7088394083200509
2019-04-24,49.60670984114939,49.874646148239904,49.53254915974815,49.55886459350586,70162400,49.09763031005859,49.63542175292969,49.10911560058594,0.47190088914103273
2019-04-25,49.47992269091466,49.70240475489666,49.07083793892493,49.10911560058594,74172800,49.2004997253418,49.55886459350586,48.87467193603515,0.3824634459252948
2019-04-26,49.01820769356134,49.042132144995094,48.35314882772133,48.87467193603515,74596400,49.221553039550784,49.10911560058594,48.948829650878906,0.3546894206336807
2019-04-29,48.89858976606408,49.27418245867232,48.76940722710368,48.948829650878906,88818800,49.22538070678711,48.87467193603515,48.00626754760742,0.35083467101672905
2019-04-30,48.57802690966953,48.65936420628047,47.63306945693711,48.00626754760742,186139600,48.899549865722655,48.948829650878906,50.362693786621094,0.5656002156932927
2019-05-01,50.20958675341596,51.50860372493395,50.05408508430537,50.362693786621094,259309200,49.060315704345705,48.00626754760742,50.034942626953125,0.8450562650821762
2019-05-02,50.20001187665775,50.872247452699426,49.79093070599436,50.034942626953125,127985200,49.24548110961914,50.362693786621094,50.65694046020508,0.9529645109428685
2019-05-03,50.45120256308905,50.678470279001594,50.29330992452947,50.65694046020508,83569600,49.601934814453124,50.034942626953125,49.8746452331543,1.1013613477373572
2019-05-06,48.87227143435446,49.96076813747586,48.68328143200459,49.8746452331543,129772400,49.7870979309082,50.65694046020508,48.53017807006836,1.0402385534654381
2019-05-07,49.252653396273296,49.62106583922841,48.04454166099368,48.53017807006836,155054800,49.89188003540039,49.8746452331543,48.53975296020508,0.8188374728602825
2019-05-08,48.300523022204345,49.12347459298433,48.2646399916479,48.53975296020508,105358000,49.52729187011719,48.53017807006836,48.01822280883789,0.9518322614378697
2019-05-09,47.941667493466504,48.24788145423534,47.04695005980313,48.01822280883789,139634400,49.12394790649414,48.53975296020508,47.35301208496094,1.0988729443723513
2019-05-10,47.41064969242825,47.7540678155775,46.29394807282086,47.35301208496094,164834800,48.46316223144531,48.01822280883789,44.600887298583984,0.9264240341228545
2019-05-13,45.078789571579875,45.50385461573038,43.91165443229162,44.600887298583984,229722400,47.40841064453125,47.35301208496094,45.30692672729492,1.6428195888782768
2019-05-14,44.766586521858535,45.55668236546446,44.52643531944236,45.30692672729492,146118800,46.76376037597656,44.600887298583984,45.84966278076172,1.72303710494561
2019-05-15,44.73296126111396,46.048988699608614,44.672923466199215,45.84966278076172,106178800,46.22574234008789,45.30692672729492,45.6479377746582,1.4238622808854047
2019-05-16,45.60711251285755,46.22189896136479,45.35014898548038,45.6479377746582,132125600,45.751685333251956,45.84966278076172,45.388580322265625,1.0132567340070677
2019-05-17,44.89146554076837,45.84486617190792,44.85064027333021,45.388580322265625,131516400,45.35879898071289,45.6479377746582,43.96929168701172,0.47501481272955454
2019-05-20,44.07255863048775,44.27188460864249,43.294467257688,43.96929168701172,154449200,45.232479858398435,45.388580322265625,44.81221389770508,0.7380843595551575
2019-05-21,44.4808040800968,45.14842410077408,44.355924434207004,44.81221389770508,113459200,45.13353729248047,43.96929168701172,43.894832611083984,0.7584864982246968
2019-05-22,44.34631800439947,44.59847747756857,43.83959886543886,43.894832611083984,118994400,44.74257125854492,44.81221389770508,43.14556884765625,0.7997637848527059
2019-05-23,43.17918987171048,43.35689942838992,42.701287627124074,43.14556884765625,146118800,44.24209747314453,43.894832611083984,42.9798583984375,0.8713275171782208
2019-05-24,43.27524333356481,43.741137224471366,42.89580401689263,42.9798583984375,94858800,43.760353088378906,43.14556884765625,42.80214309692383,0.7340440834667632
2019-05-28,42.96784799476519,43.36890001918463,42.72529662605627,42.80214309692383,111792800,43.52692337036133,42.9798583984375,42.59801483154297,0.8302630229853537
2019-05-29,42.36746810073917,43.07111291987097,42.26660505114249,42.59801483154297,113924800,43.084083557128906,42.80214309692383,42.8189582824707,0.49691814774632886
2019-05-30,42.73490389947276,43.04229713219423,42.4275106667513,42.8189582824707,84873600,42.86890869140625,42.59801483154297,42.043270111083984,0.2056616461680974
2019-05-31,42.32184270333962,42.74451113812914,42.024057576373885,42.043270111083984,108174400,42.6484489440918,42.8189582824707,41.61820602416992,0.36445595520886165
2019-06-03,42.17055454799359,42.72770345770627,40.890548140562736,41.61820602416992,161584400,42.37611846923828,42.043270111083984,43.14075469970703,0.5272716053180135
2019-06-04,42.13212054974457,43.18638400690421,41.91118191989877,43.14075469970703,123872000,42.44384078979492,41.61820602416992,43.83720779418945,0.6107989442405557
2019-06-05,44.25507229058668,44.42558129133085,43.50099750818061,43.83720779418945,119093600,42.69167938232422,43.14075469970703,44.480804443359375,0.8807501824004151
2019-06-06,43.966881034804615,44.54084224185603,43.7435385189005,44.480804443359375,90105200,43.02404861450195,43.83720779418945,45.66476058959961,1.1974249003907231
2019-06-07,44.79061015042014,46.08982934552341,44.61290056337818,45.66476058959961,122737600,43.74834671020508,44.480804443359375,46.248329162597656,1.510273168483474
2019-06-10,46.06341167007099,46.91834955221062,46.01778234527971,46.248329162597656,104883600,44.674371337890626,45.66476058959961,46.78385162353515,1.279502348408567
2019-06-11,46.79585991563247,47.069632119136514,46.49327074262788,46.78385162353515,107731600,45.40299072265625,46.248329162597656,46.63496017456055,1.2239282129337006
2019-06-12,46.57732256976799,47.06242899962698,46.4428384896684,46.63496017456055,73012800,45.96254119873047,46.78385162353515,46.62535858154297,0.934423613335143
2019-06-13,46.75744248736489,47.25935766507136,46.493278340137906,46.62535858154297,86698400,46.39145202636719,46.63496017456055,46.286739349365234,0.45181592962563205
2019-06-14,46.000958861346966,46.49086565193816,45.70076988896076,46.286739349365234,75046000,46.515847778320314,46.62535858154297,46.56291198730469,0.235617975750772
2019-06-17,46.325161000713024,46.8198755079618,46.149851665938094,46.56291198730469,58676400,46.57876434326172,46.286739349365234,47.657997131347656,0.18229075763501615
2019-06-18,47.08163581115205,48.09987438779202,46.87990971552517,47.657997131347656,106204000,46.75359344482422,46.56291198730469,47.518707275390625,0.5250657639431063
2019-06-19,47.95338027422024,48.001413436154635,47.38422321657216,47.518707275390625,84496800,46.93034286499024,47.657997131347656,47.90055084228515,0.6160153730074562
2019-06-20,48.11908560771141,48.17672320392499,47.55713278618823,47.90055084228515,86056000,47.18538131713867,47.518707275390625,47.737247467041016,0.7143116975122901
2019-06-21,47.74205151629512,48.23436212898712,47.585951063072045,47.737247467041016,191202400,47.47548294067383,47.90055084228515,47.68922424316406,0.5284810559724946
2019-06-24,47.679616143391534,48.06866356701845,47.59076137478577,47.68922424316406,72881600,47.7007453918457,47.737247467041016,46.96637725830078,0.13815991278638373
2019-06-25,47.65320625019224,47.85253220848077,46.89913154342712,46.96637725830078,84281200,47.56242141723633,47.68922424316406,47.982215881347656,0.35991463503049376
2019-06-26,47.49470918375334,48.26799642774782,47.393846108156275,47.982215881347656,104270000,47.65512313842773,46.96637725830078,47.96780776977539,0.4029586202014108
2019-06-27,48.099888014109574,48.40728495830171,47.92698250060085,47.96780776977539,83598800,47.668574523925784,47.982215881347656,47.530723571777344,0.41416627710972254
2019-06-28,47.71323715885637,47.910162895592705,47.32179320695116,47.530723571777344,124442400,47.62726974487305,47.96780776977539,48.4024772644043,0.4159000205604878
2019-07-01,48.79152105324501,49.10852241038683,48.186338976057606,48.4024772644043,109012000,47.769920349121094,47.530723571777344,48.68585586547851,0.5448058535906378
2019-07-02,48.36885816017863,48.7819185522488,48.35684986628025,48.68585586547851,67740800,48.11381607055664,48.4024772644043,49.08930969238281,0.4441814684444824
2019-07-03,48.81793765259761,49.09651393552608,48.67624931822451,49.08930969238281,45448000,48.335234832763675,48.68585586547851,49.04606246948242,0.6079322665345247
2019-07-05,48.83473197457349,49.25019238832199,48.72666103847295,49.04606246948242,69062000,48.55088577270508,49.08930969238281,48.0350341796875,0.6356243398805075
2019-07-08,48.22475197636059,48.36644027578619,47.64839068055923,48.0350341796875,101354400,48.65174789428711,49.04606246948242,48.328025817871094,0.44457263685505766
2019-07-09,47.83811534810115,48.39286399948066,47.744456532471055,48.328025817871094,82312000,48.63685760498047,48.0350341796875,48.8059196472168,0.456106032085682
2019-07-10,48.474513535323865,48.92599522826598,48.404867646242415,48.8059196472168,71588400,48.66087036132812,48.328025817871094,48.450496673583984,0.4624470056871398
2019-07-11,48.82513189798768,49.08449559128622,48.44089223949852,48.450496673583984,80767200,48.53310775756836,48.8059196472168,48.82273483276367,0.3982804745964555
2019-07-12,48.61860486731744,48.99083992314614,48.55856707329398,48.82273483276367,70380800,48.48844223022461,48.450496673583984,49.28142929077149,0.3336523659911572
2019-07-15,49.012457455369805,49.43992629757832,48.99084472686203,49.28142929077149,67789600,48.7377212524414,48.82273483276367,49.11091613769531,0.37344513273106655
2019-07-16,49.13252886435959,49.497559682715426,48.87076495853787,49.11091613769531,67467200,48.89429931640625,49.28142929077149,48.83473587036133,0.3188595660079502
2019-07-17,49.00284093577285,49.25259650946776,48.81552333939778,48.83473587036133,56430000,48.900062561035156,49.11091613769531,49.38949203491211,0.3171184536472765
2019-07-18,48.99084020087647,49.44232558710556,48.91879411475666,49.38949203491211,74162400,49.08786163330078,48.83473587036133,48.65223693847656,0.2565861062076
2019-07-19,49.420720143681905,49.59122912978881,48.59700318146319,48.65223693847656,83717200,49.05376205444336,49.38949203491211,49.76411819458008,0.3070050763348614
2019-07-22,48.90677688876317,49.76651838672635,48.8971724557626,49.76411819458008,89111600,49.150299835205075,48.65223693847656,50.15317916870117,0.44248848215014364
2019-07-23,50.06192419824494,50.1699915127743,49.780944050285115,50.15317916870117,73420800,49.35875244140625,49.76411819458008,50.11235046386719,0.6265256706843438
2019-07-24,49.87219926386912,50.22762201382964,49.75212366387008,50.11235046386719,59966400,49.61427536010742,50.15317916870117,49.71611022949219,0.6198779046968435
2019-07-25,50.16519187115011,50.249246270069335,49.64646431852092,49.71611022949219,55638400,49.67959899902344,50.11235046386719,49.88901138305664,0.6073510877688449
2019-07-26,49.826569726110606,50.36690992368305,49.74491919793739,49.88901138305664,70475600,49.926953887939455,49.71611022949219,50.354888916015625,0.198720855119732
2019-07-29,50.061907898574106,50.585435621109035,50.05710384977211,50.354888916015625,86693600,50.045108032226565,49.88901138305664,50.13876724243164,0.24737159760151273
2019-07-30,50.13396319239506,50.47017707104218,49.78574468528125,50.13876724243164,135742800,50.04222564697265,50.354888916015625,51.16180419921875,0.24587698427936752
2019-07-31,51.973516335233505,53.16226390674022,50.74394350411403,51.16180419921875,277125600,50.25211639404297,50.13876724243164,50.05470657348633,0.5634913446029052
2019-08-01,51.368333765734086,52.36015926983902,49.64885417454468,50.05470657348633,216071600,50.3198356628418,51.16180419921875,48.99565887451172,0.49970704261399107
2019-08-02,49.35828594151501,49.57442059996939,48.42169753565632,48.99565887451172,163448400,50.14116516113281,50.05470657348633,46.43083190917969,0.7757331015799093
2019-08-05,47.54753718255376,47.706034188848406,46.248318317231906,46.43083190917969,209572000,49.356353759765625,48.99565887451172,47.309783935546875,1.8061213759127142
2019-08-06,47.1440790298721,47.56674746508109,46.59893480823304,47.309783935546875,143299200,48.790557098388675,46.43083190917969,47.79969024658203,1.9380367369798501
2019-08-07,46.92794393689847,47.924569888809515,46.546104432236135,47.79969024658203,133457600,48.118134307861325,47.309783935546875,48.85396194458008,1.4249726167759573
2019-08-08,48.07827451383902,48.87797853284769,47.88375260788875,48.85396194458008,108038000,47.87798538208008,47.79969024658203,48.45138931274414,1.0752860633858075
2019-08-09,48.526118463383106,48.87806936865176,48.04157812299277,48.45138931274414,98478800,47.76913146972656,48.85396194458008,48.32844543457031,0.9546350917091709
2019-08-12,48.121130523073816,48.70691717697548,48.00783029944551,48.32844543457031,89927600,48.14865417480469,48.45138931274414,50.37506103515625,0.601438195588396
2019-08-13,48.458606141355304,51.13923220953117,48.32842973684251,50.37506103515625,188874000,48.76170959472656,48.32844543457031,48.87564849853515,0.977357547482063
2019-08-14,48.97448546461343,49.76517383656183,48.83707743689404,48.87564849853515,146189600,48.97690124511719,50.37506103515625,48.63218688964844,0.8180578705214084
2019-08-15,49.046816702962744,49.4518019094522,48.133183319145616,48.63218688964844,108909600,48.93254623413086,48.87564849853515,49.779640197753906,0.8322787691542688
2019-08-16,49.24447863840681,49.938743078281775,49.13841005138823,49.779640197753906,110481600,49.19819641113281,48.63218688964844,50.707733154296875,0.8520501622325719
2019-08-19,50.772817682286515,51.281462059755455,50.63059103148695,50.707733154296875,97654400,49.67405395507812,49.779640197753906,50.71015167236328,0.9074676747582873
2019-08-20,50.835505805517215,51.43093334007396,50.70051074443123,50.71015167236328,107537200,49.74107208251953,50.707733154296875,51.25978469848633,0.9815320587403067
2019-08-21,51.34415846429175,51.50325770975264,51.00908007053271,51.25978469848633,86141600,50.217899322509766,50.71015167236328,51.21638488769531,1.0337226024829818
2019-08-22,51.39236032291388,51.69368988653307,50.80416442619492,51.21638488769531,89014800,50.73473892211914,51.25978469848633,48.849143981933594,0.5960711620829697
2019-08-23,50.48596475112872,51.117554094179106,48.45379969375496,48.849143981933594,187272000,50.54863967895508,51.21638488769531,49.77723693847656,0.9863180755600367
2019-08-26,49.62536565420177,49.94598076637101,49.432513988748305,49.77723693847656,104174400,50.36254043579102,48.849143981933594,49.21554946899414,1.0353598646480444
2019-08-27,50.10748412600324,50.27381861209073,49.06367821155097,49.21554946899414,103493200,50.063619995117186,49.77723693847656,49.54581069946289,1.12203695952442
2019-08-28,49.20109145245917,49.59161338058128,49.01306210348635,49.54581069946289,63755200,49.7208251953125,49.21554946899414,50.38470077514648,0.906317114669219
2019-08-29,50.26175966563386,50.45943357956164,49.81820353268084,50.38470077514648,83962000,49.55448837280274,49.54581069946289,50.31962203979492,0.581234709213037
2019-08-30,50.66193194339828,50.73183877566939,49.94838200013199,50.31962203979492,84573600,49.848583984375,50.38470077514648,49.586788177490234,0.5016953317701632
2019-09-03,49.762763598243694,49.89534933100552,49.23001503342677,49.586788177490234,80092000,49.81049423217773,50.31962203979492,50.4281005859375,0.5155058974230222
2019-09-04,50.23524894918493,50.49800741911156,49.97731278172034,50.4281005859375,76752400,50.05300445556641,49.586788177490234,51.4140625,0.4462083638381276
2019-09-05,51.1055012771223,51.5803970313703,50.9873787471379,51.4140625,95654800,50.42665481567383,50.4281005859375,51.40922546386719,0.6506858212458162
2019-09-06,51.5996677805248,51.688860141445595,51.228427751726834,51.40922546386719,77449200,50.63155975341797,51.4140625,51.62859344482422,0.7821960945786337
2019-09-09,51.790105623789486,52.17580887510335,50.88129845311949,51.62859344482422,109237600,50.89335403442383,51.40922546386719,52.23849105834961,0.8662292909902943
2019-09-10,51.55387119036651,52.25777659132172,51.03558582572097,52.23849105834961,127111600,51.4236946105957,51.62859344482422,53.899417877197266,0.6514189088516504
2019-09-11,52.56874924533317,53.92834801499549,52.48678481296726,53.899417877197266,177158400,52.117958068847656,52.23849105834961,53.77888870239258,1.0518288671137626
2019-09-12,54.19110916164671,54.58163109690055,53.72344509292381,53.77888870239258,128906800,52.59092330932617,53.899417877197266,52.732662200927734,1.1800547515767388
2019-09-13,53.033991699218745,53.22443032366969,52.31562320522777,52.732662200927734,159053200,52.85561065673828,53.77888870239258,53.009891510009766,0.9802423199017034
2019-09-16,52.48678386696517,53.06533879409248,52.44580349069043,53.009891510009766,84632400,53.13187026977539,52.732662200927734,53.20273971557617,0.7035862593315849
2019-09-17,53.02435499253173,53.23166985098413,52.821858758031574,53.20273971557617,73274800,53.324720001220705,53.009891510009766,53.70174026489258,0.5002687941568419
2019-09-18,53.2895198822642,53.721025794674944,52.89899801960268,53.70174026489258,101360000,53.28518447875977,53.20273971557617,53.26541519165039,0.44864429354292035
2019-09-19,53.518529031437104,53.94039033553317,53.123184870732054,53.26541519165039,88242400,53.18248977661133,53.70174026489258,52.486778259277344,0.35673616425436133
2019-09-20,53.36666263412895,53.65111592552939,52.42410304549557,52.486778259277344,221652400,53.13331298828125,53.26541519165039,52.72544479370117,0.4411974185387779
2019-09-23,52.780888406390766,52.99543491984833,52.46750490806162,52.72544479370117,76662000,53.07642364501953,52.486778259277344,52.47473907470703,0.4779022558192921
2019-09-24,53.282303858313426,53.63425844272767,52.35662022794522,52.47473907470703,124763200,52.930823516845706,52.72544479370117,53.28229522705078,0.5370367422995296
